preco;iptu;condominio;metro_quadrado;quarto;banheiro;garagem;regiao;data;vendedor;descricao
6000000.0;400.0;;500.0;4.0;5.0;4.0;;27/06/2024;Profissional;Elegante, sofisticada e pronta para morar. PORTEIRA FECHADA.
6000000.0;4000.0;;605.0;4.0;5.0;5.0;;27/06/2024;Profissional;Que tal tomar café da manhã com essa Vista mar todos os dias?
6499000.0;;3800.0;650.0;4.0;5.0;5.0;;27/06/2024;Profissional;Casa no Carmel Atlantico com 4 dormitórios à venda, 650 m² por R$ 6.499.000 - De Lourdes -
7500000.0;400.0;;550.0;5.0;5.0;5.0;;27/06/2024;Profissional;Casa a venda no Alphaville Fortaleza
9000000.0;400.0;;923.0;5.0;5.0;5.0;;27/06/2024;Profissional;Um Verdadeiro Palácio, um sonho 923 metros de área construída e um terreno de 815metros, j
9500000.0;400.0;;750.0;5.0;5.0;5.0;;27/06/2024;Profissional;Mansão com fachada arrojada e elegante, feita nos mínimos detalhes
13000000.0;;;883.0;5.0;5.0;5.0;;27/06/2024;Profissional;Mansão Cinematográfica Alphaville Fortaleza
13900000.0;;;811.0;5.0;5.0;5.0;;27/06/2024;Profissional;A casa dos sonhos ao seu dispor.
13900000.0;400.0;;803.0;4.0;5.0;5.0;;27/06/2024;Profissional;Condomínio Alphaville Fortaleza | Residência Porteira Fechada
13000000.0;400.0;;780.0;5.0;5.0;4.0;;27/06/2024;Profissional;A casa dos sonhos? Você encontra aqui. O verdadeiro significado do luxo, ao seu dispor.
55000.0;;;;3.0;1.0;1.0;;27/06/2024;Direto com o dono;Vende-se casa na Paupina, aceito oferta.
22000000.0;6000.0;;900.0;4.0;5.0;5.0;;27/06/2024;Profissional;Um Paraíso chamado Alphaville Fortaleza
400000.0;;;20.0;4.0;5.0;1.0;;27/06/2024;Direto com o dono;Casa duplex AMPLA & ESPAÇOSA 
178972.0;;;140.0;2.0;1.0;1.0;;27/06/2024;Direto com o dono;casa a venda 2 Quartos, 1 banheiro 140 m² conjunto esperança 
100.0;555.0;;80.0;3.0;1.0;1.0;;27/06/2024;Direto com o dono;Pegue monte 
273900.0;;350.0;77.0;2.0;3.0;2.0;;27/06/2024;Direto com o dono;Casa Nova no condominio Isla Village
255000.0;;270.0;44.0;2.0;1.0;1.0;;27/06/2024;Profissional;APT 219, Cambeba, Condomínio Fontana Di Genova Apartamento com 02 quartos, elevador, lazer
120000.0;;;;1.0;1.0;;;27/06/2024;Profissional;Vendo vila com 7 casas na rua gerencio berrava 364. Planalto Ayrton Senna
289000.0;;290.0;77.0;2.0;3.0;2.0;;27/06/2024;Profissional;CD 114, Messejana, Casas duplex em condomínio com 02 suítes, 02 vagas de garagem
350000.0;30.0;;127.0;2.0;3.0;3.0;;27/06/2024;Profissional;CD 040, Itaperi, Casa duplex, 02 suítes, 03 banheiros, 03 vagas
225200.0;;260.0;59.0;2.0;2.0;2.0;;27/06/2024;Profissional;Condomínio Monte Prince 2, Casa duplex com 02 quartos, 02 vagas
2000000.0;;650.0;233.0;4.0;4.0;4.0;;27/06/2024;Profissional;CD 007, Condomínio Ignez Fiuza, Casa duplex com 04 suítes e lazer completo
450000.0;1038.0;;182.0;4.0;5.0;2.0;;27/06/2024;Profissional;Casa com 4 dormitórios à venda, 182 m² por R$ 450.000,00 - Vila União - Fortaleza/CE
450000.0;;600.0;78.0;3.0;2.0;2.0;;27/06/2024;Profissional;APT 210, Jacareganga, Edifício Rudá, apartamento com 03 quartos, 02 vagas
0.0;;;300.0;2.0;1.0;1.0;;27/06/2024;Direto com o dono;Só vendo 
499900.0;500.0;;304.0;3.0;2.0;5.0;;27/06/2024;Direto com o dono;Casa com Piscina no Itaperi, 3 quartos 2 wc, Projetada ,espaço pra até 8 carros. Nascente.
180000.0;;;3.0;1.0;2.0;;;27/06/2024;Direto com o dono;Vendo esta casa dúplex 
180000.0;;;69.0;2.0;2.0;2.0;;27/06/2024;Direto com o dono;Rua Safira, Bairro Pedras, Fortaleza
200000.0;;;85.0;2.0;2.0;2.0;;27/06/2024;Direto com o dono;Casa no boleto 
65000.0;;;;4.0;;;;27/06/2024;Direto com o dono;Vendo uma casa duplex no Mondubim próximo a academia da policia
670000.0;1480.0;;277.0;4.0;4.0;5.0;;27/06/2024;Profissional;Casa com 4 dormitórios à venda, 276 m² por R$ 670.000,00 - Benfica - Fortaleza/CE
695000.0;;;200.0;3.0;3.0;3.0;;27/06/2024;Profissional;Duplex à venda de 130m² com 3 suítes por R$ 695.000,00 no Cidade Verde - Fortaleza/CE
235000.0;;;370.0;4.0;3.0;2.0;;27/06/2024;Profissional;Casa à venda, 370 m² por R$ 240.000,00 - Henrique Jorge - Fortaleza/CE
280000.0;;;;2.0;3.0;;;27/06/2024;Direto com o dono;Vendo casa no Paracuru
800002.0;;372.0;378.0;5.0;5.0;5.0;;27/06/2024;Profissional;Casa plana 05 quartos, 06 banheiros, 10 vagas de garagem, CP 100
1599000.0;;;270.0;4.0;4.0;4.0;;27/06/2024;Profissional;Meireles, Casa duplex com piscina, 04 quartos, 04 banheiros, 04 vagas, CD 100
399900.0;;;217.0;3.0;2.0;2.0;;27/06/2024;Profissional;Vendo Casa Plana na Melhor Localização da Maraponga 3 Quartos, 2 Banheiros, 2 Vagas. Por A
270000.0;;;90.0;3.0;2.0;2.0;;27/06/2024;Profissional;Casa medindo 10 x 20 - 3 quartos na Barra do Ceará / Nova Assunção
600000.0;140.0;;360.0;4.0;5.0;4.0;;27/06/2024;Direto com o dono;Casa Edson Queiroz
499000.0;;700.0;141.0;3.0;4.0;2.0;;27/06/2024;Profissional;Casa Duplex em Condomínio Fechado com 3 Suítes + Wc Social e Área de Lazer Completa, 141 m
1200000.0;;;313.0;4.0;3.0;5.0;;27/06/2024;Profissional;Imóvel para venda tem 313 metros quadrados com 4 quartos em Cajazeiras - Fortaleza - CE
650000.0;220.0;;141.0;4.0;4.0;2.0;;27/06/2024;Profissional;Casa de Condomínio com 4 Quartos e 4 banheiros à Venda, 141 m² por R$ 650.000
300000.0;40.0;;94.0;3.0;3.0;2.0;;27/06/2024;Profissional;Casa com 3 dormitórios à venda, 94 m² por R$ 300.000,00 - Mondubim - Fortaleza/CE
550000.0;;660.0;109.0;4.0;5.0;4.0;;27/06/2024;Profissional;CASA EM CONDOMINIO
2500000.0;;;300.0;5.0;5.0;5.0;;27/06/2024;Profissional;Linda mansão plana com 300m2 no Dionísio Torres
1100000.0;;;726.0;5.0;5.0;5.0;;27/06/2024;Profissional;VENDO TERRENO NA AV. DO CENTRO FASHION
325000.0;;;110.0;3.0;3.0;2.0;;27/06/2024;Profissional;Casa Sapiranga 3 quartos excelente
419000.0;;;112.0;3.0;3.0;5.0;;27/06/2024;Profissional;Casa com 3 dormitórios à venda, 112 m² por R$ 419.000,00 - Messejana - Fortaleza/CE
750000.0;;;222.0;4.0;3.0;4.0;;27/06/2024;Profissional;FORTALEZA - Casa Padrão - Jardim das Oliveiras
490000.0;1.0;;300.0;5.0;5.0;3.0;;27/06/2024;Profissional;Casa Duplex
0.0;;;60.0;2.0;2.0;1.0;;26/06/2024;Direto com o dono; Investidores 
300000.0;;;;4.0;5.0;;;26/06/2024;Direto com o dono; Casa no Conjunto Tupamirim 
220000.0;;250.0;60.0;2.0;2.0;2.0;;26/06/2024;Profissional;Casa em condominio
830000.0;1012.0;;220.0;4.0;5.0;3.0;;26/06/2024;Profissional;Imóvel para venda com 220 metros quadrados com 4 quartos em Edson Queiroz - Fortaleza - CE
185000.0;;;90.0;3.0;2.0;1.0;;26/06/2024;Profissional;Casa em condominio Sapiranga
747000.0;;1350.0;187.0;4.0;5.0;4.0;;26/06/2024;Profissional;Sobrado para venda com 187 metros quadrados com 4 suites em Cambeba - Fortaleza - CE
290000.0;;;187.0;4.0;2.0;2.0;;26/06/2024;Direto com o dono;Casa a Venda Novo Modubim
200000.0;;400.0;60.0;2.0;2.0;2.0;;26/06/2024;Profissional;Casa em condominio Terreo
4500000.0;1.0;;375.0;4.0;5.0;3.0;;26/06/2024;Profissional;Luxuosa Casa Alto Padrão nas Dunas, vista mar
100000.0;;;;4.0;1.0;1.0;;26/06/2024;Direto com o dono;Casa em Caucaia
80000.0;;160.0;72.0;1.0;1.0;2.0;;26/06/2024;Direto com o dono;Casa cascavel condomínio 
403104.0;;;206.0;1.0;1.0;1.0;;26/06/2024;Profissional;Casa Jardim Guanabara 413m² - Fortaleza/ CE
350000.0;;;98.0;3.0;2.0;3.0;;26/06/2024;Profissional;Casa Plana a Venda Bairro Cidade Nova, Fortaleza-ce
413440.0;;;221.0;3.0;4.0;3.0;;26/06/2024;Profissional;Casa - Cidade dos Funcionários 277,22m² - Fortaleza/ CE
99201.0;;;70.0;2.0;2.0;1.0;;26/06/2024;Profissional;Jardim Jatobá 120m² Fortaleza - CE
370000.0;;;;4.0;2.0;2.0;;26/06/2024;Direto com o dono;Casa no Conjunto Ceará  - venda
120000.0;;;;3.0;2.0;4.0;;26/06/2024;Direto com o dono;Casa trairi- Guajiru 
1150000.0;;1100.0;182.0;3.0;3.0;3.0;;26/06/2024;Profissional;Imóvel para venda possui 182 metros quadrados com 3 quartos em Lagoa Redonda - Fortaleza -
1400000.0;;1550.0;330.0;5.0;5.0;5.0;;26/06/2024;Profissional;Edson Queiroz  Duplex com 5 Suítes  5 Vagas na Garagem
660000.0;;80.0;188.0;4.0;5.0;4.0;;26/06/2024;Profissional;Casa de condomínio para venda possui 188 metros quadrados com 4 quartos
920000.0;1800.0;;182.0;3.0;3.0;2.0;;26/06/2024;Profissional;Imóvel para venda possui 182 metros quadrados com 3 quartos em José de Alencar - Fortaleza
525000.0;1.0;;173.0;4.0;5.0;4.0;;26/06/2024;Profissional;Casa Duplex com 173 m2 com 4 suítes em José de Alencar
450000.0;;;209.0;4.0;3.0;2.0;;26/06/2024;Profissional;Mega Casa à Venda no Bairro de Fátima
292000.0;100.0;;125.0;3.0;2.0;2.0;;26/06/2024;Profissional;Casa a venda no Eusebio
250000.0;;;242.0;4.0;3.0;;;26/06/2024;Direto com o dono;casas no conjunto Ceará 11x22 
750000.0;200.0;;250.0;4.0;4.0;4.0;;26/06/2024;Profissional;Linda casa a venda na Parquelândia
650000.0;100.0;;125.0;4.0;3.0;5.0;;26/06/2024;Profissional;Casa a venda na Sapiranga, Lindo Duplex!
195830.0;;;136000.0;3.0;2.0;1.0;;26/06/2024;Direto com o dono;Casa com 2 quartos jóquei clube 
0.0;;;;3.0;2.0;;;26/06/2024;Direto com o dono;Vendo casa na aerolandia
188742.0;;;138.0;3.0;2.0;2.0;;26/06/2024;Direto com o dono;Casa na Maraponga, 3 quartos
225000.0;;260.0;60.0;2.0;2.0;2.0;;26/06/2024;Direto com o dono;Vendo Casa no Monte Prince com móveis projetados
203890.0;;;110.0;2.0;2.0;2.0;;26/06/2024;Direto com o dono;Casa a venda na parangaba com garagem
3990000.0;;;560.0;5.0;5.0;;;26/06/2024;Profissional;Casa com 5 suítes a venda no bairro De Lourdes TR158679 MKT - PQUTB6
700000.0;;;307.0;3.0;4.0;4.0;;26/06/2024;Profissional;Casa com 3 suítes no bairro de Fátima TR161333 MKT - 128J2KQ
194950.0;;;110.0;2.0;2.0;2.0;;26/06/2024;Direto com o dono;Casa a venda na maraponga com 3 quartos
205890.0;;;120.0;2.0;2.0;2.0;;26/06/2024;Direto com o dono;Duplex com 2 quartos e garagem
60000.0;;;;2.0;2.0;1.0;;26/06/2024;Direto com o dono;Vendo no TABAPUAZINHO
260000.0;1.0;;200.0;3.0;3.0;2.0;;26/06/2024;Direto com o dono;Casas José Walter 
199800.0;;;110.0;2.0;2.0;2.0;;26/06/2024;Direto com o dono;Casa com 3 quartos e garagem
201783.0;;;110.0;2.0;2.0;2.0;;26/06/2024;Direto com o dono;Casa com 2 quartos e garagem 
650000.0;;;127.0;4.0;3.0;5.0;;26/06/2024;Profissional;Casa Duplex 4 quartos excelente
710000.0;;;132.0;3.0;2.0;3.0;;26/06/2024;Profissional;Imóvel para venda com 132 m² com 3 quartos em Chácaras Silvania - Valinhos - SP
750000.0;;;276.0;3.0;2.0;2.0;;26/06/2024;Profissional;Casa com 3 quartos no Dionísio Torres TR148989 MKT - E612KQ
699990.0;120.0;;175.0;4.0;5.0;3.0;;26/06/2024;Profissional;Casa em condomínio à venda com 3 Suítes na Cidade dos Funcionários, 175m²
189765.0;;;155.0;3.0;2.0;2.0;;26/06/2024;Direto com o dono;Casa a venda parcelada 
17000.0;;;;2.0;1.0;;;26/06/2024;Direto com o dono;Casa em vila 
25000.0;;;80.0;2.0;1.0;;;26/06/2024;Direto com o dono;Casa nova reformada 
225000.0;;260.0;60.0;2.0;2.0;2.0;;26/06/2024;Profissional;Imóvel para venda tem 60 metros quadrados com 2 quartos em Prefeito José Walter - Fortalez
750000.0;;;250.0;4.0;4.0;3.0;;26/06/2024;Profissional;Casa parquelandia decorada 4 quartos
15000000.0;;1600.0;780.0;5.0;5.0;5.0;;26/06/2024;Profissional;Casa, Alphaville Fortaleza, 06 suítes.
2800000.0;;1200.0;420.0;5.0;5.0;4.0;;26/06/2024;Profissional;Casa, Alphaville Fortaleza, 06 suítes.
3990000.0;;1400.0;400.0;4.0;5.0;4.0;;26/06/2024;Profissional;Casa, Alphaville Fortaleza, 04 suítes.
530000.0;;;192.0;4.0;3.0;3.0;;26/06/2024;Profissional;Imóvel para venda possui 192 metros quadrados com 4 quartos em Barra do Ceará - Fortaleza 
4290000.0;;1200.0;450.0;5.0;5.0;4.0;;26/06/2024;Profissional;Casa Alphaville Fortaleza, 5 suítes, Fortaleza, perto Beach Park
80000.0;;;20.0;2.0;1.0;1.0;;26/06/2024;Direto com o dono;Casa na Vila Peri - R$ 80.000,00
650000.0;;;134.0;4.0;3.0;3.0;;26/06/2024;Profissional;Casa solta, Itaperi, com 04 quartos, Fortaleza
1200000.0;10929.0;;277.0;3.0;5.0;2.0;;26/06/2024;Profissional;Casa em Condomínio Gran Carmel, 03 suítes, José Alencar
185000.0;;;;5.0;3.0;4.0;;26/06/2024;Direto com o dono;Vende-se casa
178654.0;;;166.0;3.0;2.0;2.0;;26/06/2024;Direto com o dono;Casa com 3 quartos e 2 banheiros 
2100000.0;;;400.0;4.0;5.0;5.0;;26/06/2024;Profissional;Casa solta com 04 suítes no Lago Jacarey, Fortaleza 
1498000.0;;;420.0;5.0;5.0;5.0;;26/06/2024;Profissional;Casa solta com 05 suítes, José de Alencar, Fortaleza 
639000.0;;;123.0;3.0;3.0;3.0;;26/06/2024;Profissional;Casa Duplex alto padrão
945854.0;;;148.0;3.0;4.0;3.0;;26/06/2024;Profissional;Condomínio Grand Imperial TR122162 MKT - 170OTB6
240000.0;;;80.0;2.0;3.0;2.0;;26/06/2024;Profissional;Casa a venda na Lagoa Redonda com 02 Suítes TR134251 MKT - GTSTB6
2200000.0;;;988.0;5.0;5.0;5.0;;26/06/2024;Profissional;Casa com 8 dormitórios à venda, 988 m² por R$ 2.200.000,00 - Papicu - Fortaleza/CE
245000.0;;260.0;59.0;2.0;1.0;1.0;;26/06/2024;Direto com o dono;Vendo casa duplex passaré 
280000.0;;;134.0;3.0;3.0;2.0;;26/06/2024;Profissional;Casa à venda, Granja Lisboa, Fortaleza, CE
180000.0;;;;1.0;2.0;;;26/06/2024;Direto com o dono;Casa no Bairro João XXIII
390000.0;;;100.0;3.0;3.0;2.0;;26/06/2024;Profissional;Vendo Excelente casa no Parque dois irmãos
380000.0;;;100.0;3.0;3.0;2.0;;26/06/2024;Profissional;ÚLTIMA UNIDADE! Casa Plana com 3 Suítes (1 Reversível), 100 m² por R$ 380.000 - Messejana 
649990.0;;1095.0;132.0;3.0;4.0;2.0;;26/06/2024;Profissional;Casa com 3 dormitórios à venda por R$ 649.990 - Curió - Fortaleza/CE
220000.0;;;120.0;5.0;3.0;;;26/06/2024;Profissional;Casa com 6 dormitórios à venda, 120 m² por R$ 220.000 - Quintino Cunha - Fortaleza/CE
1149990.0;;;229.0;3.0;4.0;3.0;;26/06/2024;Profissional;Casa com 3 dormitórios à venda, 229 m² por R$ 1.149.990,00 - Sabiaguaba - Fortaleza/CE
640000.0;;;150.0;4.0;5.0;3.0;;26/06/2024;Profissional;Casa no Edson Queiroz
450000.0;;;332.0;4.0;3.0;2.0;;26/06/2024;Profissional;Casa com 4 dormitórios à venda, 332 m² por R$ 450.000,00 - Parquelândia - Fortaleza/CE
245287.0;;;203.0;1.0;1.0;1.0;;26/06/2024;Profissional;Casa 203 m² - Planalto Ayrton Senna - Fortaleza - CE
25000.0;;;;2.0;;;;26/06/2024;Direto com o dono;Casa duplex a venda em Fortaleza 
55000.0;;;;1.0;1.0;;;26/06/2024;Direto com o dono;Casa em messejana
730000.0;1164.0;;223.0;3.0;3.0;4.0;;26/06/2024;Profissional;Casa com 3 dormitórios à venda, 222 m² por R$ 730.000,00 - Edson Queiroz - Fortaleza/CE
448000.0;1.0;;110.0;3.0;1.0;2.0;;26/06/2024;Profissional;Casa com 3 dormitórios à venda, 110 m² por R$ 448.000,00 - Edson Queiroz - Fortaleza/CE
380000.0;;;120.0;3.0;3.0;;;26/06/2024;Profissional;Casa com 3 dormitórios à venda, 120 m² por R$ 380.000,00 - Maraponga - Fortaleza/CE
165000.0;;;100.0;3.0;2.0;1.0;;26/06/2024;Direto com o dono;Excelente CASA Ant.bezerra
65000.0;300.0;;85.0;2.0;2.0;2.0;;25/06/2024;Profissional;casa de repasse em pedras 10min de messejana Fortaleza ce
;;;2460440.0;2.0;1.0;;;25/06/2024;Direto com o dono;Vende se casa
240000.0;;;200.0;5.0;5.0;2.0;;25/06/2024;Direto com o dono;DUAS CASAS EM UMA
30000.0;;;8.0;1.0;1.0;;;25/06/2024;Direto com o dono;Quarta com banheiro 
55000.0;;;;2.0;1.0;2.0;;25/06/2024;Direto com o dono;Vendo Casa em Itapiúna Ceará 
194321.0;;;138.0;2.0;2.0;2.0;;25/06/2024;Direto com o dono;Casa no papicu, 3 quartos
450000.0;;;300.0;5.0;5.0;3.0;;25/06/2024;Profissional;Casa de esquina, ótima para fins comerciais.
265000.0;;;135.0;2.0;2.0;;;25/06/2024;Profissional;A 1 quadra da av osório de paiva e padaria Peri. financia caixa econômica
210900.0;;;146.0;3.0;2.0;2.0;;25/06/2024;Direto com o dono;CASA NA PARANGABA 
185342.0;;;165.0;3.0;2.0;2.0;;25/06/2024;Direto com o dono;Casa recém reformada a venda 
160000.0;230.0;;203.0;2.0;1.0;2.0;;25/06/2024;Direto com o dono;Casa na granja Lisboa 
150000.0;;;85.0;2.0;2.0;2.0;;25/06/2024;Direto com o dono;Casa no boleto 
187900.0;;;161.0;3.0;2.0;2.0;;25/06/2024;Direto com o dono;Casa Nova Branca 
240000.0;;;100.0;2.0;2.0;2.0;;25/06/2024;Direto com o dono;Vendo casa no Itaperi
550000.0;;;;4.0;;;;25/06/2024;Direto com o dono;Casa.
192841.0;;;138.0;2.0;2.0;2.0;;25/06/2024;Direto com o dono;Casa no Antônio Bezerra, 2 quartos
400000.0;;;104.0;3.0;2.0;;;25/06/2024;Profissional;Imóvel para venda tem 104 metros quadrados com 3 quartos em Parque Araxá - Fortaleza - CE
390000.0;350.0;;120.0;5.0;4.0;1.0;;25/06/2024;Direto com o dono;Vendo ou alugo casa Parangaba ótima localização 
240000.0;;;;3.0;2.0;3.0;;25/06/2024;Direto com o dono;Casa a Venda (Cj. Polar)
425000.0;;;165.0;3.0;3.0;3.0;;25/06/2024;Profissional;CP 006, Mondubim, casa plana com 03 quartos, 02 banheiros, 03 vagas de garagem
90000.0;;;;2.0;1.0;;;25/06/2024;Direto com o dono;Casa a venda Praia do Futuro II 
1300000.0;;;278.0;5.0;4.0;2.0;;25/06/2024;Profissional;CD 084, José de Alencar, Condomínio Gran Carmel, Casa duplex.
185050.0;;250.0;63.0;2.0;2.0;1.0;;25/06/2024;Profissional;CD 027, Condomínio Del Monte, Casa duplex nova com 02 quartos, 02 WC, Piscina
1600000.0;;;270.0;4.0;5.0;4.0;;25/06/2024;Profissional;CD 100, Meireles, Casa Duplex com 04 suítes, 04 vagas, Piscina, Venda
295000.0;;650.0;100.0;2.0;3.0;2.0;;25/06/2024;Profissional;CD 039, Maraponga, Casa duplex, 02 suítes, 03 banheiros, 02 vagas,
650000.0;;;228.0;4.0;3.0;5.0;;25/06/2024;Profissional;CP 059, Maraponga, Casa plana de esquina com 04 quartos, 05 vagas de garagem
1990000.0;;380.0;358.0;4.0;5.0;4.0;;25/06/2024;Profissional;CD 106, Condomínio Terras Aphaville , Casa duplex, 04 suítes, 05 banheiros, energia solar
180000.0;;1.0;150.0;2.0;2.0;3.0;;25/06/2024;Profissional;CP 070, Siqueira, Casa plana com 02 quartos, 02 banheiros, 03 vagas de garagem
300000.0;;514.0;61.0;3.0;2.0;1.0;;25/06/2024;Profissional;APT 072, Parangaba, Condomínio Ilha de Vera Cruz, apartamento com 03 quartos
400000.0;;400.0;78.0;3.0;2.0;2.0;;25/06/2024;Profissional;CP 049, Passaré, Condomínio de casa plana com 03 quartos, 02 vagas
480000.0;;1.0;150.0;3.0;2.0;2.0;;25/06/2024;Profissional;CP 082, Passaré, Casa plana nova, com 03 quartos, 02 vagas, lateral livre
170000.0;;240.0;51.0;2.0;2.0;1.0;;25/06/2024;Profissional;CD 021, Condomínio Del Monte 2, Casa duplex com 02 quartos, 02 banheiros, piscina,
380000.0;;440.0;135.0;3.0;2.0;2.0;;25/06/2024;Profissional;CP 086, Passaré, Casa plana em condomínio com 03 quartos, 02 vagas
360000.0;1.0;;78.0;3.0;2.0;2.0;;25/06/2024;Profissional;Casa para Venda em Fortaleza / CE no bairro Lagoa Redonda - CA32-2645215
500000.0;;;96.0;5.0;3.0;3.0;;25/06/2024;Profissional;Casa para venda, 7 quarto(s), Padre Andrade, Fortaleza - CA132
500000.0;;;225.0;3.0;3.0;3.0;;25/06/2024;Profissional;Casa para venda, 3 quarto(s), Lagoa Redonda, Fortaleza - CA133
190000.0;;;89.0;3.0;3.0;2.0;;25/06/2024;Profissional;Casa Duplex para Venda em Fortaleza / CE no bairro Jangurussu - 2636645
340000.0;;;118.0;3.0;4.0;3.0;;25/06/2024;Profissional;Casa para venda, 3 quarto(s), Lagoa Redonda, Fortaleza - CA117
109100.0;;;65.0;1.0;1.0;1.0;;25/06/2024;Profissional;Casa 65 m² - Dias Macedo - Fortaleza - CE
170700.0;;;106.0;1.0;1.0;1.0;;25/06/2024;Profissional;Casa 106 m² - São Bento - Fortaleza - CE
8500.0;;;;3.0;2.0;1.0;;25/06/2024;Direto com o dono;IMÓVEIS DISPONÍVEIS 
795000.0;;1000.0;184.0;3.0;4.0;2.0;;25/06/2024;Profissional;Casa em Condomínio para Venda em Cidade dos Funcionários Fortaleza-CE
630000.0;;;348.0;4.0;1.0;3.0;;25/06/2024;Profissional;Imóvel para venda com 348 metros quadrados com 4 quartos em Vila Ellery - Fortaleza - CE
598000.0;;;150.0;3.0;3.0;3.0;;25/06/2024;Profissional;Casa em condominio decorado
14000.0;;;;2.0;1.0;;;25/06/2024;Direto com o dono;VENDO APARTAMENTO NO RESIDNECIAL ALAMEDA DAS PALMEIRAS 
165000.0;;;;3.0;2.0;1.0;;25/06/2024;Direto com o dono;Casa no Parque Santa Rosa,3 quartos
320000.0;;;174.0;4.0;1.0;5.0;;25/06/2024;Profissional;Excelente Casa a venda com 174 metros quadrados com 4 quartos em Jardim Guanabara - Fortal
210000.0;;;80.0;3.0;2.0;1.0;;25/06/2024;Profissional;Casa em condomínio na Lagoa redonda, 210 mil 
380000.0;;;203.0;4.0;3.0;2.0;;25/06/2024;Profissional;Excelente Ponto Comercial e Residencial com 4 quartos em Álvaro Weyne - Fortaleza - CE
170000.0;;;106.0;4.0;2.0;;;25/06/2024;Profissional;Excelente Sobrado para venda tem 106 metros quadrados com 4 quartos em Vila Ellery - Forta
330000.0;;;216.0;4.0;3.0;3.0;;25/06/2024;Profissional;Excelente Casa para venda com 216 metros quadrados, 4 quartos em Floresta - Fortaleza - CE
540000.0;83.0;;134.0;3.0;1.0;4.0;;25/06/2024;Profissional;OTIMA CASA NO  LAGO JACAREI
184000.0;;;88.0;2.0;2.0;2.0;;25/06/2024;Direto com o dono;Casa Mestre Antônio 88,25m2, 2 Qts, R$ 184 mil.
190000.0;;;98.0;3.0;1.0;1.0;;25/06/2024;Profissional;Excelente Casa a venda com 98 metros quadrados com 3 quartos em Bela Vista - Fortaleza - C
580000.0;;;200.0;3.0;1.0;2.0;;25/06/2024;Profissional;IEXCELENTE CASA NA PARQUELANDIA
275000.0;;;99.0;2.0;1.0;;;25/06/2024;Direto com o dono;vendo casa
70000.0;;;;2.0;;1.0;;25/06/2024;Direto com o dono;Casa conjunto tatumunde. Rua da da serenidade 
200000.0;;;;4.0;2.0;1.0;;25/06/2024;Direto com o dono;Casa Dúplex a venda na Rua professor Raimundo Gomes. 
600000.0;700.0;;180.0;2.0;2.0;2.0;;25/06/2024;Profissional;imóvel comercial Vendo ou Aluga-se  excelente localização Próximo ao  a nova Concessionári
249900.0;;100.0;68.0;2.0;3.0;2.0;;25/06/2024;Profissional;Casa com 2 dormitórios à venda, 68 m² por R$ 249.900,00 - Mondubim - Fortaleza/CE
180000.0;;;;3.0;2.0;1.0;;25/06/2024;Direto com o dono;vende-se duplex
140000.0;;;30.0;3.0;3.0;1.0;;25/06/2024;Direto com o dono;Casa a VENDA OU TROCA
250.0;;;;2.0;;;;25/06/2024;Direto com o dono;casa cofre segurança novo
320000.0;;;180.0;2.0;3.0;3.0;;25/06/2024;Profissional;Casa com 2 dormitórios à venda, 180 m² por R$ 320.000,00 - Jangurussu - Fortaleza/CE
140000.0;;;106.0;4.0;1.0;;;25/06/2024;Profissional;Terreno com casa com 4 dormitórios à venda, 106 m² por R$ 140.000 - Jardim América - Ideal
670000.0;;;213.0;4.0;5.0;4.0;;25/06/2024;Profissional;Casa com 4 dormitórios à venda, 213 m² por R$ 670.000,00 - Parreão - Fortaleza/CE
245000.0;;;70.0;2.0;2.0;2.0;;25/06/2024;Profissional;Vendo Belíssima Casa no Bairro Passare.
